system:index,classification,.geo
9643,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.93030567189618,50.94763692848922]}"
9644,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.93039550342459,50.94763692848922]}"
9645,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.930485334953,50.94763692848922]}"
9646,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91314784996949,50.94772676001763]}"
9647,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9132376814979,50.94772676001763]}"
9648,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91332751302632,50.94772676001763]}"
9649,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91341734455473,50.94772676001763]}"
9650,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91350717608314,50.94772676001763]}"
9651,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91359700761156,50.94772676001763]}"
9652,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91368683913997,50.94772676001763]}"
9653,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.94772676001763]}"
9654,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.94772676001763]}"
9655,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.94772676001763]}"
9656,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.94772676001763]}"
9657,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.94772676001763]}"
9658,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.94772676001763]}"
9659,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.94772676001763]}"
9660,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.94772676001763]}"
9661,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.94772676001763]}"
9662,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.94772676001763]}"
9663,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.94772676001763]}"
9664,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.94772676001763]}"
9665,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.94772676001763]}"
9666,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.94772676001763]}"
9667,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.94772676001763]}"
9668,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.94772676001763]}"
9669,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.94772676001763]}"
9670,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.94772676001763]}"
9671,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.94772676001763]}"
9672,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.94772676001763]}"
9673,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.94772676001763]}"
9674,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.94772676001763]}"
9675,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.94772676001763]}"
9676,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.94772676001763]}"
9677,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.94772676001763]}"
9678,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.94772676001763]}"
9679,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.94772676001763]}"
9680,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.94772676001763]}"
9681,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.94772676001763]}"
9682,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.94772676001763]}"
9683,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.94772676001763]}"
9684,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.94772676001763]}"
9685,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.94772676001763]}"
9686,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.94772676001763]}"
9687,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.94772676001763]}"
9688,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.94772676001763]}"
9689,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.94772676001763]}"
9690,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.94772676001763]}"
9691,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91719026874803,50.94772676001763]}"
9692,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91728010027644,50.94772676001763]}"
9693,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91736993180486,50.94772676001763]}"
9694,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91745976333327,50.94772676001763]}"
9695,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91754959486168,50.94772676001763]}"
9696,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9176394263901,50.94772676001763]}"
9697,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91772925791851,50.94772676001763]}"
9698,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91781908944692,50.94772676001763]}"
9699,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91790892097532,50.94772676001763]}"
9700,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91799875250373,50.94772676001763]}"
9701,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91808858403215,50.94772676001763]}"
9702,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91817841556056,50.94772676001763]}"
9703,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91826824708897,50.94772676001763]}"
9704,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91835807861739,50.94772676001763]}"
9705,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9184479101458,50.94772676001763]}"
9706,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91853774167421,50.94772676001763]}"
9707,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91862757320263,50.94772676001763]}"
9708,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91871740473104,50.94772676001763]}"
9709,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91880723625945,50.94772676001763]}"
9710,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91889706778785,50.94772676001763]}"
9711,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91898689931627,50.94772676001763]}"
9712,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91907673084468,50.94772676001763]}"
9713,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91916656237309,50.94772676001763]}"
9714,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9192563939015,50.94772676001763]}"
9715,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91934622542992,50.94772676001763]}"
9716,16,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91943605695833,50.94772676001763]}"
9717,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91952588848675,50.94772676001763]}"
9718,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91961572001516,50.94772676001763]}"
9719,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91970555154357,50.94772676001763]}"
9720,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91979538307199,50.94772676001763]}"
9721,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91988521460038,50.94772676001763]}"
9722,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9199750461288,50.94772676001763]}"
9723,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92006487765721,50.94772676001763]}"
9724,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92015470918562,50.94772676001763]}"
9725,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92024454071404,50.94772676001763]}"
9726,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92033437224245,50.94772676001763]}"
9727,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92042420377086,50.94772676001763]}"
9728,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92051403529928,50.94772676001763]}"
9729,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92060386682769,50.94772676001763]}"
9730,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9206936983561,50.94772676001763]}"
9731,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92078352988452,50.94772676001763]}"
9732,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92087336141293,50.94772676001763]}"
9733,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92096319294133,50.94772676001763]}"
9734,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92105302446974,50.94772676001763]}"
9735,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92114285599816,50.94772676001763]}"
9736,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92123268752657,50.94772676001763]}"
9737,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92132251905498,50.94772676001763]}"
9738,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9214123505834,50.94772676001763]}"
9739,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92150218211181,50.94772676001763]}"
9740,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92159201364022,50.94772676001763]}"
9741,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92168184516864,50.94772676001763]}"
9742,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92177167669705,50.94772676001763]}"
9743,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92186150822546,50.94772676001763]}"
9744,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92195133975386,50.94772676001763]}"
9745,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92204117128227,50.94772676001763]}"
9746,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92213100281069,50.94772676001763]}"
9747,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9222208343391,50.94772676001763]}"
9748,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92231066586751,50.94772676001763]}"
9749,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92240049739593,50.94772676001763]}"
9750,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92249032892434,50.94772676001763]}"
9751,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92258016045275,50.94772676001763]}"
9752,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92266999198117,50.94772676001763]}"
9753,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92275982350958,50.94772676001763]}"
9754,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.922849655038,50.94772676001763]}"
9755,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92293948656639,50.94772676001763]}"
9756,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9230293180948,50.94772676001763]}"
9757,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92311914962322,50.94772676001763]}"
9758,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92320898115163,50.94772676001763]}"
9759,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92329881268004,50.94772676001763]}"
9760,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92338864420846,50.94772676001763]}"
9761,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92347847573687,50.94772676001763]}"
9762,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92356830726528,50.94772676001763]}"
9763,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9236581387937,50.94772676001763]}"
9764,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92374797032211,50.94772676001763]}"
9765,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92383780185052,50.94772676001763]}"
9766,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92392763337892,50.94772676001763]}"
9767,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92401746490734,50.94772676001763]}"
9768,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92410729643575,50.94772676001763]}"
9769,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92419712796416,50.94772676001763]}"
9770,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92428695949258,50.94772676001763]}"
9771,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92437679102099,50.94772676001763]}"
9772,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9244666225494,50.94772676001763]}"
9773,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92455645407782,50.94772676001763]}"
9774,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92464628560623,50.94772676001763]}"
9775,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92473611713464,50.94772676001763]}"
9776,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92482594866306,50.94772676001763]}"
9777,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92491578019145,50.94772676001763]}"
9778,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92500561171987,50.94772676001763]}"
9779,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92509544324828,50.94772676001763]}"
9780,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9251852747767,50.94772676001763]}"
9781,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92527510630511,50.94772676001763]}"
9782,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92536493783352,50.94772676001763]}"
9783,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92545476936193,50.94772676001763]}"
9784,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92554460089035,50.94772676001763]}"
9785,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92563443241876,50.94772676001763]}"
9786,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92572426394717,50.94772676001763]}"
9787,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92581409547559,50.94772676001763]}"
9788,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92590392700399,50.94772676001763]}"
9789,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9259937585324,50.94772676001763]}"
9790,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92608359006081,50.94772676001763]}"
9791,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92617342158923,50.94772676001763]}"
9792,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92626325311764,50.94772676001763]}"
9793,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92635308464605,50.94772676001763]}"
9794,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92644291617447,50.94772676001763]}"
9795,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92653274770288,50.94772676001763]}"
9796,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92662257923129,50.94772676001763]}"
9797,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9267124107597,50.94772676001763]}"
9798,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92680224228812,50.94772676001763]}"
9799,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92689207381652,50.94772676001763]}"
9800,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92698190534493,50.94772676001763]}"
9801,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92707173687334,50.94772676001763]}"
9802,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92716156840176,50.94772676001763]}"
9803,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92725139993017,50.94772676001763]}"
9804,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92734123145858,50.94772676001763]}"
9805,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.927431062987,50.94772676001763]}"
9806,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92752089451541,50.94772676001763]}"
9807,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92761072604382,50.94772676001763]}"
9808,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92770055757224,50.94772676001763]}"
9809,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92779038910065,50.94772676001763]}"
9810,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92788022062905,50.94772676001763]}"
