system:index,classification,.geo
9328,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9192563939015,50.947547096960804]}"
9329,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91934622542992,50.947547096960804]}"
9330,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91943605695833,50.947547096960804]}"
9331,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91952588848675,50.947547096960804]}"
9332,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91961572001516,50.947547096960804]}"
9333,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91970555154357,50.947547096960804]}"
9334,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91979538307199,50.947547096960804]}"
9335,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91988521460038,50.947547096960804]}"
9336,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9199750461288,50.947547096960804]}"
9337,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92006487765721,50.947547096960804]}"
9338,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92015470918562,50.947547096960804]}"
9339,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92024454071404,50.947547096960804]}"
9340,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92033437224245,50.947547096960804]}"
9341,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92042420377086,50.947547096960804]}"
9342,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92051403529928,50.947547096960804]}"
9343,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92060386682769,50.947547096960804]}"
9344,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9206936983561,50.947547096960804]}"
9345,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92078352988452,50.947547096960804]}"
9346,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92087336141293,50.947547096960804]}"
9347,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92096319294133,50.947547096960804]}"
9348,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92105302446974,50.947547096960804]}"
9349,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92114285599816,50.947547096960804]}"
9350,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92123268752657,50.947547096960804]}"
9351,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92132251905498,50.947547096960804]}"
9352,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9214123505834,50.947547096960804]}"
9353,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92150218211181,50.947547096960804]}"
9354,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92159201364022,50.947547096960804]}"
9355,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92168184516864,50.947547096960804]}"
9356,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92177167669705,50.947547096960804]}"
9357,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92186150822546,50.947547096960804]}"
9358,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92195133975386,50.947547096960804]}"
9359,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92204117128227,50.947547096960804]}"
9360,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92213100281069,50.947547096960804]}"
9361,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9222208343391,50.947547096960804]}"
9362,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92231066586751,50.947547096960804]}"
9363,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92240049739593,50.947547096960804]}"
9364,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92249032892434,50.947547096960804]}"
9365,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92258016045275,50.947547096960804]}"
9366,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92266999198117,50.947547096960804]}"
9367,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92275982350958,50.947547096960804]}"
9368,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.922849655038,50.947547096960804]}"
9369,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92293948656639,50.947547096960804]}"
9370,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9230293180948,50.947547096960804]}"
9371,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92311914962322,50.947547096960804]}"
9372,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92320898115163,50.947547096960804]}"
9373,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92329881268004,50.947547096960804]}"
9374,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92338864420846,50.947547096960804]}"
9375,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92347847573687,50.947547096960804]}"
9376,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92356830726528,50.947547096960804]}"
9377,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9236581387937,50.947547096960804]}"
9378,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92374797032211,50.947547096960804]}"
9379,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92383780185052,50.947547096960804]}"
9380,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92392763337892,50.947547096960804]}"
9381,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92401746490734,50.947547096960804]}"
9382,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92410729643575,50.947547096960804]}"
9383,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92419712796416,50.947547096960804]}"
9384,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92428695949258,50.947547096960804]}"
9385,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92437679102099,50.947547096960804]}"
9386,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9244666225494,50.947547096960804]}"
9387,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92455645407782,50.947547096960804]}"
9388,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92464628560623,50.947547096960804]}"
9389,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92473611713464,50.947547096960804]}"
9390,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92482594866306,50.947547096960804]}"
9391,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92491578019145,50.947547096960804]}"
9392,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92500561171987,50.947547096960804]}"
9393,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92509544324828,50.947547096960804]}"
9394,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9251852747767,50.947547096960804]}"
9395,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92527510630511,50.947547096960804]}"
9396,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92536493783352,50.947547096960804]}"
9397,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92545476936193,50.947547096960804]}"
9398,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92554460089035,50.947547096960804]}"
9399,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92563443241876,50.947547096960804]}"
9400,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92572426394717,50.947547096960804]}"
9401,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92581409547559,50.947547096960804]}"
9402,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92590392700399,50.947547096960804]}"
9403,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9259937585324,50.947547096960804]}"
9404,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92608359006081,50.947547096960804]}"
9405,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92617342158923,50.947547096960804]}"
9406,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92626325311764,50.947547096960804]}"
9407,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92635308464605,50.947547096960804]}"
9408,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92644291617447,50.947547096960804]}"
9409,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92653274770288,50.947547096960804]}"
9410,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92662257923129,50.947547096960804]}"
9411,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9267124107597,50.947547096960804]}"
9412,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92680224228812,50.947547096960804]}"
9413,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92689207381652,50.947547096960804]}"
9414,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92698190534493,50.947547096960804]}"
9415,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92707173687334,50.947547096960804]}"
9416,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92716156840176,50.947547096960804]}"
9417,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92725139993017,50.947547096960804]}"
9418,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92734123145858,50.947547096960804]}"
9419,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.927431062987,50.947547096960804]}"
9420,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92752089451541,50.947547096960804]}"
9421,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92761072604382,50.947547096960804]}"
9422,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92770055757224,50.947547096960804]}"
9423,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92779038910065,50.947547096960804]}"
9424,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92788022062905,50.947547096960804]}"
9425,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92797005215746,50.947547096960804]}"
9426,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92805988368588,50.947547096960804]}"
9427,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92814971521429,50.947547096960804]}"
9428,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9282395467427,50.947547096960804]}"
9429,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92832937827112,50.947547096960804]}"
9430,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92841920979953,50.947547096960804]}"
9431,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92850904132794,50.947547096960804]}"
9432,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92859887285636,50.947547096960804]}"
9433,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92868870438477,50.947547096960804]}"
9434,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92877853591318,50.947547096960804]}"
9435,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92886836744158,50.947547096960804]}"
9436,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92895819897,50.947547096960804]}"
9437,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92904803049841,50.947547096960804]}"
9438,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92913786202682,50.947547096960804]}"
9439,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92922769355523,50.947547096960804]}"
9440,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92931752508365,50.947547096960804]}"
9441,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92940735661206,50.947547096960804]}"
9442,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92949718814047,50.947547096960804]}"
9443,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92958701966889,50.947547096960804]}"
9444,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9296768511973,50.947547096960804]}"
9445,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92976668272571,50.947547096960804]}"
9446,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92985651425411,50.947547096960804]}"
9447,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.92994634578253,50.947547096960804]}"
9448,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.93003617731094,50.947547096960804]}"
9449,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.93012600883935,50.947547096960804]}"
9450,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.93021584036777,50.947547096960804]}"
9451,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.93030567189618,50.947547096960804]}"
9452,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91314784996949,50.94763692848922]}"
9453,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9132376814979,50.94763692848922]}"
9454,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91332751302632,50.94763692848922]}"
9455,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91341734455473,50.94763692848922]}"
9456,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91350717608314,50.94763692848922]}"
9457,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91359700761156,50.94763692848922]}"
9458,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91368683913997,50.94763692848922]}"
9459,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.94763692848922]}"
9460,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.94763692848922]}"
9461,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.94763692848922]}"
9462,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.94763692848922]}"
9463,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.94763692848922]}"
9464,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.94763692848922]}"
9465,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.94763692848922]}"
9466,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.94763692848922]}"
9467,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.94763692848922]}"
9468,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.94763692848922]}"
9469,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.94763692848922]}"
9470,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.94763692848922]}"
9471,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.94763692848922]}"
9472,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.94763692848922]}"
9473,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.94763692848922]}"
9474,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.94763692848922]}"
9475,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.94763692848922]}"
9476,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.94763692848922]}"
9477,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.94763692848922]}"
9478,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.94763692848922]}"
9479,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.94763692848922]}"
9480,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.94763692848922]}"
9481,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.94763692848922]}"
9482,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.94763692848922]}"
9483,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.94763692848922]}"
9484,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.94763692848922]}"
9485,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.94763692848922]}"
9486,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.94763692848922]}"
9487,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.94763692848922]}"
9488,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.94763692848922]}"
9489,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.94763692848922]}"
9490,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.94763692848922]}"
9491,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.94763692848922]}"
9492,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.94763692848922]}"
9493,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.94763692848922]}"
9494,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.94763692848922]}"
9495,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.94763692848922]}"
9496,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.94763692848922]}"
