system:index,B2,B3,B4,B8,NDVI,cluster,.geo
188,333.0,614.0,417.0,2906.0,0.74902195,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.94054023774468]}"
189,606.0,848.0,946.0,1826.0,0.31746033,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.940630069273084]}"
190,596.0,842.0,937.0,1858.0,0.329517,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.940630069273084]}"
191,484.0,724.0,741.0,2514.0,0.54470044,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.940630069273084]}"
192,484.0,724.0,741.0,2514.0,0.54470044,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.940630069273084]}"
193,345.0,606.0,448.0,3010.0,0.7408907,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.940630069273084]}"
194,345.0,606.0,448.0,3010.0,0.7408907,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.940630069273084]}"
195,336.0,650.0,430.0,3184.0,0.7620365,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.940630069273084]}"
196,449.0,734.0,639.0,2402.0,0.5797435,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.940630069273084]}"
197,449.0,734.0,639.0,2402.0,0.5797435,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.940630069273084]}"
198,486.0,752.0,770.0,2010.0,0.44604316,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.940630069273084]}"
199,372.0,604.0,510.0,2512.0,0.66247517,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.940630069273084]}"
200,372.0,604.0,510.0,2512.0,0.66247517,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.940630069273084]}"
201,312.0,580.0,376.0,3124.0,0.78514284,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.940630069273084]}"
202,312.0,580.0,376.0,3124.0,0.78514284,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.940630069273084]}"
203,375.0,642.0,507.0,2744.0,0.688096,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.940630069273084]}"
204,346.0,616.0,449.0,2874.0,0.72976226,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.940630069273084]}"
205,346.0,616.0,449.0,2874.0,0.72976226,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.940630069273084]}"
206,457.0,692.0,682.0,2294.0,0.5416667,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.940630069273084]}"
207,487.0,708.0,734.0,1892.0,0.44097486,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.940630069273084]}"
208,487.0,708.0,734.0,1892.0,0.44097486,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.940630069273084]}"
209,371.0,613.0,532.0,2366.0,0.6328502,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.940630069273084]}"
210,318.0,567.0,390.0,3030.0,0.7719298,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.940630069273084]}"
211,318.0,567.0,390.0,3030.0,0.7719298,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.940630069273084]}"
212,305.0,581.0,368.0,3188.0,0.79302585,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.940630069273084]}"
213,305.0,581.0,368.0,3188.0,0.79302585,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.940630069273084]}"
214,403.0,660.0,593.0,2668.0,0.6363079,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.940630069273084]}"
215,540.0,783.0,832.0,1970.0,0.40613848,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.940630069273084]}"
216,540.0,783.0,832.0,1970.0,0.40613848,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.940630069273084]}"
217,514.0,744.0,780.0,1948.0,0.4281525,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.940630069273084]}"
218,352.0,620.0,531.0,2498.0,0.64938927,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.940630069273084]}"
219,352.0,620.0,531.0,2498.0,0.64938927,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.940630069273084]}"
220,302.0,576.0,369.0,3088.0,0.7865201,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.940630069273084]}"
221,302.0,576.0,369.0,3088.0,0.7865201,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.940630069273084]}"
222,611.0,843.0,974.0,1828.0,0.3047823,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.9407199008015]}"
223,540.0,784.0,881.0,2124.0,0.41364393,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.9407199008015]}"
224,540.0,784.0,881.0,2124.0,0.41364393,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.9407199008015]}"
225,392.0,645.0,557.0,2832.0,0.67128944,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.9407199008015]}"
226,326.0,603.0,392.0,3094.0,0.7751004,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.9407199008015]}"
227,326.0,603.0,392.0,3094.0,0.7751004,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.9407199008015]}"
228,384.0,686.0,498.0,2832.0,0.7009009,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.9407199008015]}"
229,484.0,754.0,725.0,2142.0,0.49424484,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.9407199008015]}"
230,484.0,754.0,725.0,2142.0,0.49424484,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.9407199008015]}"
231,516.0,756.0,774.0,1904.0,0.4219567,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.9407199008015]}"
232,456.0,706.0,669.0,2096.0,0.516094,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.9407199008015]}"
233,456.0,706.0,669.0,2096.0,0.516094,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.9407199008015]}"
234,355.0,615.0,466.0,2750.0,0.710199,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.9407199008015]}"
235,355.0,615.0,466.0,2750.0,0.710199,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.9407199008015]}"
236,307.0,576.0,349.0,3120.0,0.79878926,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.9407199008015]}"
237,346.0,616.0,449.0,2874.0,0.72976226,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.9407199008015]}"
238,324.0,576.0,360.0,2924.0,0.78075516,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.9407199008015]}"
239,333.0,604.0,423.0,2852.0,0.7416794,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.9407199008015]}"
240,434.0,698.0,665.0,2302.0,0.55173576,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.9407199008015]}"
241,434.0,698.0,665.0,2302.0,0.55173576,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.9407199008015]}"
242,502.0,736.0,756.0,1926.0,0.4362416,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.9407199008015]}"
243,502.0,736.0,756.0,1926.0,0.4362416,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.9407199008015]}"
244,414.0,660.0,612.0,2346.0,0.5862069,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.9407199008015]}"
245,311.0,560.0,408.0,2764.0,0.74274904,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.9407199008015]}"
246,311.0,560.0,408.0,2764.0,0.74274904,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.9407199008015]}"
247,314.0,579.0,388.0,2922.0,0.7655589,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.9407199008015]}"
248,426.0,692.0,600.0,2490.0,0.61165047,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.9407199008015]}"
249,426.0,692.0,600.0,2490.0,0.61165047,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.9407199008015]}"
250,518.0,773.0,844.0,1980.0,0.4022663,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.9407199008015]}"
251,511.0,736.0,777.0,1968.0,0.4338798,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.9407199008015]}"
252,511.0,736.0,777.0,1968.0,0.4338798,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.9407199008015]}"
253,374.0,621.0,578.0,2536.0,0.6287733,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.9407199008015]}"
254,374.0,621.0,578.0,2536.0,0.6287733,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.9407199008015]}"
255,341.0,610.0,393.0,3012.0,0.769163,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.9407199008015]}"
256,364.0,670.0,450.0,3140.0,0.74930364,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.9407199008015]}"
257,566.0,824.0,888.0,1854.0,0.3522976,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.94080973232991]}"
258,566.0,824.0,888.0,1854.0,0.3522976,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.94080973232991]}"
259,464.0,713.0,719.0,2480.0,0.55048454,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.94080973232991]}"
260,464.0,713.0,719.0,2480.0,0.55048454,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.94080973232991]}"
261,330.0,600.0,425.0,3010.0,0.7525473,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.94080973232991]}"
262,340.0,620.0,432.0,2942.0,0.74392414,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.94080973232991]}"
263,340.0,620.0,432.0,2942.0,0.74392414,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.94080973232991]}"
264,458.0,736.0,618.0,2326.0,0.58016306,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.94080973232991]}"
265,455.0,698.0,653.0,2144.0,0.53307116,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.94080973232991]}"
266,455.0,698.0,653.0,2144.0,0.53307116,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.94080973232991]}"
267,412.0,662.0,583.0,2498.0,0.62155145,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.94080973232991]}"
268,412.0,662.0,583.0,2498.0,0.62155145,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.94080973232991]}"
269,500.0,732.0,724.0,2078.0,0.48322627,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.94080973232991]}"
270,489.0,702.0,690.0,2054.0,0.49708456,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.94080973232991]}"
271,489.0,702.0,690.0,2054.0,0.49708456,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.94080973232991]}"
272,356.0,606.0,494.0,2718.0,0.6924035,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.94080973232991]}"
273,324.0,576.0,360.0,2924.0,0.78075516,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.94080973232991]}"
274,378.0,636.0,563.0,2442.0,0.62529117,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.94080973232991]}"
275,318.0,590.0,367.0,2930.0,0.7773734,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.94080973232991]}"
276,324.0,614.0,406.0,2916.0,0.7555689,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.94080973232991]}"
277,324.0,614.0,406.0,2916.0,0.7555689,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.94080973232991]}"
278,412.0,654.0,624.0,2438.0,0.59242326,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.94080973232991]}"
279,412.0,654.0,624.0,2438.0,0.59242326,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.94080973232991]}"
280,480.0,726.0,762.0,2026.0,0.45337158,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.94080973232991]}"
281,425.0,656.0,616.0,2242.0,0.5689293,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.94080973232991]}"
282,425.0,656.0,616.0,2242.0,0.5689293,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.94080973232991]}"
283,324.0,554.0,434.0,2636.0,0.7172638,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.94080973232991]}"
284,323.0,582.0,396.0,2690.0,0.7433571,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.94080973232991]}"
285,323.0,582.0,396.0,2690.0,0.7433571,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.94080973232991]}"
286,400.0,651.0,576.0,2460.0,0.6205534,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.94080973232991]}"
287,400.0,651.0,576.0,2460.0,0.6205534,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.94080973232991]}"
288,504.0,763.0,794.0,2088.0,0.44899374,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.94080973232991]}"
289,522.0,763.0,818.0,1996.0,0.41862118,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91665127957756,50.94080973232991]}"
290,522.0,763.0,818.0,1996.0,0.41862118,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91674111110598,50.94080973232991]}"
291,414.0,650.0,622.0,2338.0,0.57972974,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91683094263439,50.94080973232991]}"
292,337.0,603.0,403.0,2934.0,0.7584657,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91692077416279,50.94080973232991]}"
293,337.0,603.0,403.0,2934.0,0.7584657,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9170106056912,50.94080973232991]}"
294,370.0,644.0,408.0,3144.0,0.7702703,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91710043721962,50.94080973232991]}"
295,593.0,843.0,944.0,1836.0,0.3208633,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91368683913997,50.94089956385832]}"
296,521.0,766.0,867.0,2220.0,0.4382896,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91377667066838,50.94089956385832]}"
297,521.0,766.0,867.0,2220.0,0.4382896,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9138665021968,50.94089956385832]}"
298,369.0,642.0,518.0,2832.0,0.69074625,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9139563337252,50.94089956385832]}"
299,369.0,642.0,518.0,2832.0,0.69074625,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91404616525361,50.94089956385832]}"
300,330.0,609.0,404.0,3050.0,0.76606834,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91413599678202,50.94089956385832]}"
301,414.0,702.0,535.0,2680.0,0.66718507,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91422582831044,50.94089956385832]}"
302,414.0,702.0,535.0,2680.0,0.66718507,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91431565983885,50.94089956385832]}"
303,512.0,794.0,768.0,2078.0,0.46029514,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91440549136726,50.94089956385832]}"
304,410.0,680.0,611.0,2204.0,0.565897,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91449532289568,50.94089956385832]}"
305,410.0,680.0,611.0,2204.0,0.565897,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91458515442409,50.94089956385832]}"
306,331.0,610.0,394.0,2928.0,0.7627935,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9146749859525,50.94089956385832]}"
307,331.0,610.0,394.0,2928.0,0.7627935,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91476481748091,50.94089956385832]}"
308,374.0,650.0,498.0,2884.0,0.7054997,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91485464900933,50.94089956385832]}"
309,483.0,720.0,681.0,2294.0,0.5421849,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91494448053773,50.94089956385832]}"
310,483.0,720.0,681.0,2294.0,0.5421849,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91503431206614,50.94089956385832]}"
311,493.0,709.0,720.0,2070.0,0.48387095,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91512414359455,50.94089956385832]}"
312,378.0,636.0,563.0,2442.0,0.62529117,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91521397512297,50.94089956385832]}"
313,494.0,728.0,758.0,2022.0,0.45467627,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91530380665138,50.94089956385832]}"
314,397.0,644.0,588.0,2364.0,0.60162604,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9153936381798,50.94089956385832]}"
315,397.0,644.0,588.0,2364.0,0.60162604,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9154834697082,50.94089956385832]}"
316,320.0,560.0,376.0,2798.0,0.763075,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91557330123662,50.94089956385832]}"
317,299.0,552.0,363.0,2952.0,0.7809955,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91566313276503,50.94089956385832]}"
318,299.0,552.0,363.0,2952.0,0.7809955,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91575296429345,50.94089956385832]}"
319,388.0,632.0,568.0,2600.0,0.64141417,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91584279582186,50.94089956385832]}"
320,493.0,730.0,760.0,2106.0,0.4696441,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91593262735026,50.94089956385832]}"
321,493.0,730.0,760.0,2106.0,0.4696441,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91602245887867,50.94089956385832]}"
322,438.0,692.0,658.0,2102.0,0.5231884,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91611229040709,50.94089956385832]}"
323,320.0,588.0,462.0,2532.0,0.69138277,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.9162021219355,50.94089956385832]}"
324,320.0,588.0,462.0,2532.0,0.69138277,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91629195346391,50.94089956385832]}"
325,307.0,556.0,376.0,2842.0,0.7663145,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91638178499232,50.94089956385832]}"
326,307.0,556.0,376.0,2842.0,0.7663145,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91647161652074,50.94089956385832]}"
327,360.0,618.0,472.0,2830.0,0.71411264,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[71.91656144804915,50.94089956385832]}"
